pH_soil,nitrogen_content,phosphorus_content,potassium_content,organic_matter,water_retention,soil_depth,annual_precipitation,average_daily_temp,hours_of_sunlight,frost_days_per_year,fertilizer_amount,pesticide_amount,irrigation_frequency,planting_density,planting_date,harvest_date,days_to_germination,days_to_maturity,disease_resistance,growth_rate,altitude,slope,crop_rotation_period,weed_density,microbial_activity,soil_salinity,wind_speed_average,wind_gusts_max,humidity_avg,leaf_wetness,soil_temperature_avg,solar_radiation,UV_index_avg,field_capacity,soil_porosity,plant_height_avg,root_depth_max,biomass_above_ground,biomass_below_ground,leaf_area_index,chlorophyll_content,stomatal_conductance,nitrate_levels,pest_resistance_level,yield_previous_year,market_price_last_year,distance_to_market,farm_management_practice_score,seed_viability,insect_infestation_level,herbicide_resistance_level,fungicide_application_rate,machinery_age,fuel_consumption_per_hectare,labor_hours_per_hectare,credit_rating_of_farm,crop_type_canola,crop_type_corn,crop_type_cotton,crop_type_oats,crop_type_peanuts,crop_type_rice,crop_type_soy,crop_type_wheat,soil_type_clay,soil_type_loam,soil_type_peat,soil_type_sand,soil_type_silt,irrigation_type_flood,irrigation_type_furrow,irrigation_type_none,irrigation_type_sprinkler,seed_type_conventional,seed_type_heirloom,seed_type_hybrid,tillage_practice_minimal,tillage_practice_no-till,tillage_practice_strip-till,agricultural_region_east,agricultural_region_north,agricultural_region_south,agricultural_region_west,pesticide_type_fungicide,pesticide_type_herbicide,pesticide_type_insecticide,fertilizer_type_organic,fertilizer_type_slow-release,fertilizer_type_synthetic,crop_rotation_type_polyculture,crop_rotation_type_rotational,market_type_local,market_type_national,weather_station_proximity_far,weather_station_proximity_medium,subsidy_eligibility_ineligible,organic_certification_not_certified,water_source_type_municipal,water_source_type_pond,water_source_type_river,water_source_type_well,land_ownership_mortgaged,land_ownership_owned,farm_size_category_medium,farm_size_category_small,disease_management_program_chemical,disease_management_program_integrated,disease_management_program_none,labor_force_type_hired,labor_force_type_mixed,farm_location_type_suburban,farm_location_type_urban,yield_per_hectare
6.572021785580439,2.4998348255231475,2.6855862763245195,2.883758947754263,4.334595890590851,16.97477828333998,40.39695423955449,952.3005485825613,13.930126776368972,8.0199655945313,36.89759789421157,251.44632126369476,51.55709520562664,14.24468342613338,134.64185397125289,7.866629210336328,253.29654761092218,11.497536109842308,72.51097184473558,4.655461631740737,5.176899014396424,472.25270567055594,2.076471807694502,2.9089721642098296,5.163000019106645,39.73033380567499,1.5227561078144747,2.0850855832087403,21.13563494948391,32.166151578671084,9.840562142285348,14.65392807405673,217.35694059703007,0.7202738085008962,25.86306104388838,32.77330974142919,1.5820666596588946,1.7131888436891367,1539.5295474732293,730.3393359740094,5.047146109386932,27.388116350075617,225.96609735617704,6.4862685515937875,5.843539992965766,2211.450920108423,264.4291325260988,77.0142518363591,27.479279782796535,93.31714292653741,78.72888239030922,9.447644549467059,22.477633432111777,10.835440443834308,7.3299111566796675,17.916164454888865,313.4586318606865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,4209.8131359349545
7.227136753481488,3.836992853505355,2.0050887252264404,2.6868846381181664,3.9949650791008073,25.80924528565341,49.864517728870915,561.4983769876599,11.382282209603133,8.995779243184217,49.734319333068946,153.31729601136925,57.349111624755295,21.338132037576795,162.53334438042623,40.15112782304455,312.92665806783094,18.80527621486805,54.74967107853561,9.45826894943723,4.98001677497709,865.7024247379044,8.655769628483753,2.891701480191965,97.04437498525034,43.7867350060064,0.8717258838805919,10.591690016518402,41.91820569718828,63.330585365532905,3.28411307686605,29.575095121698446,128.94445271367604,6.160166733892897,31.069952599381686,49.23412197906464,2.5071113232054847,1.160909129554428,1187.463656175119,1110.0024977413125,6.127889712072677,29.36086389103834,152.2242366715944,9.940709061753001,8.752610994733958,4945.561321857875,163.39510247859323,45.6045431560855,12.05083417250296,71.51432273526797,80.28848887534205,3.411122080788589,26.50164156722838,8.9980441089231,12.74859673584924,48.11288742297583,606.7472068498,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,4759.297347656857
6.8805188625734965,3.080779633619084,2.821815637726669,2.80125249972475,5.228246285008548,16.937912882922802,10.044881574818646,891.6710909652288,19.942204795621585,9.966199285864757,3.941997392698071,248.42918607511717,42.700781145953115,10.404551556893963,235.82692617128302,3.7753060771363103,56.8931952621702,7.552807674042955,67.87847805438003,9.510236000157278,4.7805528043718475,1176.1531119816518,5.658942669637238,2.56644317931803,74.4801923646501,51.83272106222042,0.6592143385961174,4.667254686357274,40.04550087559775,59.325960073445074,8.8178676577677,18.121049438406168,184.2041888772367,10.639142767933297,27.3422972193386,50.07089329678812,2.0586867065802803,0.7628643629165559,2667.510392108966,1079.7202244432672,2.571906847662994,29.199008443782606,266.82162351890474,10.54883153910216,7.046788510220853,3930.688630555925,106.22845869169176,31.811561358076517,45.34840636238244,98.26593548491132,94.25688632803444,3.9948148865237,23.25196692734073,11.53047375672772,12.850399502363757,43.169187066085144,826.4905448990181,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,5977.330584718856
6.560837508246414,3.7817023725144647,2.844448333303966,2.3549525339895996,2.089199904245425,20.187589995460613,43.12223241323812,691.5301351810072,13.582770714187358,11.323489576962706,30.974534579505857,177.65872191290282,43.59356550197807,26.68679444811052,126.08810525175005,46.159673810560164,220.63000601960036,5.173787154289779,78.69847790365465,1.5347360578077993,5.083807915878601,1236.519692992032,7.106339267222564,3.2743464872550314,45.41917482011384,46.13532143697038,0.3494550794742701,15.069473247365014,13.623496477105551,61.397011457853885,5.443398202664158,18.43077644260902,171.26881202119975,9.380462819774284,36.463258007123386,57.38182699522089,1.9411144768033977,0.9888753920031643,2289.2237081055237,917.9055872194751,4.901519395706699,35.0797109579135,274.5805675783299,11.356088283060473,5.4867636977820675,3522.6726693950845,299.1522858376105,30.160165362009977,75.54555886469113,94.36703973207563,64.82282512677759,2.974106426488917,21.985314675044428,14.65723411144626,9.075107238716587,17.330083636431684,396.82474364866073,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,5543.9722248398075
6.7219316163727125,2.6047384890834615,2.637323601806222,2.3560613154026955,3.364236998777451,16.932641593825277,23.05086467476565,818.3542845445197,23.3045758527172,11.043874634850555,13.014958177662962,134.2235356833027,48.19396714941084,25.16139967800453,108.6797961666794,357.29501085352507,113.00778363360543,17.604402289521428,87.0551558316647,2.9869333864324226,5.009021315429752,1841.3644681201788,0.3613345232593457,3.1606344947176397,39.700949643383645,54.071185643477776,1.5577983385031873,11.712998194579344,39.36072547501035,38.02085433972776,8.208110706159019,16.64526804863637,192.68121781727322,4.992508384271637,38.38489242670826,53.92290780620381,1.7004595957557558,0.434514565465586,1629.0998785447173,772.3231983937778,3.0912071020622376,32.602309855211836,170.62309805350128,12.094751920799993,1.6244109317405586,2207.590085459522,152.18887429535138,45.31956440809698,17.772078979198554,75.3797109703049,89.21098691731557,9.01118489853869,29.3826085715223,8.742812840005602,10.49889629606327,29.76677682726901,396.54408114896785,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,5131.563412406272
6.666837163687133,2.5463499392373365,2.198189781990455,2.840406178701471,6.5028810552915015,13.984758149769036,39.882658815987355,984.8799490122246,19.42147976712292,10.14218396582965,7.628588980794449,248.32328825448795,50.000570770056974,22.146852923977193,198.0996589888505,230.6320304529737,105.74351778918664,10.936664755386708,83.45527185059724,7.477863316773808,6.129156813044984,1330.8763498242015,7.682359775538767,1.7759253230423782,89.64688396839469,54.70595287861711,4.067906107676391,8.366389151427414,17.92702597789268,66.97190972344004,9.395009128410749,14.76703817567355,225.99735570801178,2.333555881172043,27.83524151312264,56.11667673767042,1.166266093676743,1.6870584178805708,1460.931301841543,1080.5454975892915,4.9057980174740585,25.856378651419618,188.75411548539265,9.458384334454216,1.2333890189823191,1896.1891929040494,164.66759766901095,5.469798140505912,4.643617785913814,96.64117112723613,88.68175964856431,4.566336954065546,8.531031955599937,9.375475195464427,11.604684361034689,29.00862030331534,422.05274616440727,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,1,0,4798.489581688693
7.247039536578803,3.112126110482841,2.85442978768357,2.5996830427251507,5.265338669078553,13.995069413305735,19.481634408176447,839.8947120075642,21.50355356532301,9.793336328043697,14.498183674045851,193.47036656230785,39.34055599773186,14.513432394355279,182.1175901116692,313.96296931002337,346.37109832279464,17.448485888341427,78.95078607481584,3.3349156665151667,5.348660859109429,767.6835031188076,9.283943548329352,1.454069002617719,4.546956472876085,45.76314259497785,0.4470906699712951,9.385052531955305,22.339299149380277,70.67942453848664,3.2484860071906843,14.154648556068308,221.90642097746164,1.761721239742188,20.331810777479916,36.89113182562994,2.0562880170235642,1.5123186443605376,1269.4389260546918,663.2859554298796,3.1009633511210084,20.575991831677946,226.81502481443601,10.509908936792733,7.251900884133365,3486.917195294829,244.49087773786133,50.1727953663911,12.811413690614287,82.69905228373081,91.87260685099955,3.883754048991931,14.755232637270376,9.474089386574727,8.96557154799939,35.85066399769849,758.6355140523351,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,4893.325748910449
6.397420868117099,2.1606558185856715,2.7114092873383306,2.7965333439327096,3.3679781878750292,24.97719169280804,18.072816186436476,889.1963316651537,15.190663049429489,9.751633611528497,36.340588457699475,192.95012926055,32.6432506982976,25.614230830658414,155.55834850362146,11.236861569056945,182.64345092272697,19.930555267092963,66.3637961671986,5.759549320610177,5.8872506627393975,1364.3589441963281,6.0699793922327565,1.3738619989779388,10.847725533548369,48.19844892564577,0.633308709760454,8.663138347338467,35.31491069134752,75.9470554901116,8.065290491769487,16.075338655667935,152.80000891813384,0.8314842637532506,27.3980374254403,49.92816272818142,2.8562677183811425,0.541736687414866,2426.634579305827,655.7504452559874,4.595796363604772,36.74095649593956,179.61403952339455,11.712746440360691,6.7863812144427635,1083.2691578071247,184.90755595940442,55.545762673781226,82.15272741154267,86.7676030752447,40.084478579675284,1.0629791761512846,18.05443506262217,4.100273226914494,13.01425908270924,12.869559795667072,500.9981641552191,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,1,0,4934.98365772162
6.656533850825451,3.1074827953130466,0.941571704200437,3.0518472016952813,4.620173949416798,22.55905319273672,42.38392546786392,923.1500677889162,23.394210484532884,11.010144621808985,31.435834052003564,186.11022380262827,68.87681166205692,19.370005165513813,230.889579251149,61.247701478094,7.318308668911742,6.726300974738985,67.2857618571606,3.461498817244853,3.4682835934352845,881.7654323763362,2.0555382697537494,2.4566964880337467,22.373403092225075,57.52971356122684,3.503528389273209,11.453017739427384,21.067321965124698,67.45258323101314,7.181328489854938,19.01112521803296,144.14847540356806,6.137296438574322,37.68428074396453,54.68941317984419,1.4863300801717392,1.3690595207762597,1869.6380906130166,614.6328151344483,3.6015793413778043,26.062804933182818,261.5799504383791,9.288230830991118,9.817912086124633,1265.560655822475,288.7160336918426,26.032848172748242,27.258252169832723,79.35893242748611,53.578571791923856,1.3607605524482294,30.32163037541245,18.49027331381274,9.747458387394843,49.19965491771967,622.6752583778689,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,4438.703156497353
6.072952130349138,3.048609616001459,2.822226016705521,2.7478210209084533,6.647409586588768,28.64114082177916,40.695526745712904,797.6585867721554,22.05332394683928,13.493064794120816,15.685804100435718,209.67427541455908,36.35256068658557,18.021786384690557,125.12865968822943,136.55417666861993,5.368986673109816,17.488186984019784,89.09503252203916,4.450880606378297,5.220228957069458,383.00824209766716,6.498092987673305,4.068576566305642,98.12039957243411,58.85881840439701,1.5913425721308683,5.793662825167255,41.89040065118452,71.06680751076263,6.583596115716285,12.71492401810103,119.3886985045002,10.212019704709833,37.22785765339272,32.31941634311182,1.2242308735247862,0.43009943686855284,2281.9914891103426,905.4160732093919,2.4231726825519084,19.37027936476425,198.9518301797183,11.952388991336141,1.5656681940521755,3545.0748833855255,242.96503640209224,26.934000132089512,36.94462122370793,75.80567495960891,43.624988918167304,2.1127918012547124,19.237150225744784,14.458028848643211,10.36580482124726,47.185371667346246,345.7152704633319,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,4842.724043327473
